Customer_ID,Age,Gender,City,State,purchase_count,Loyalty_Tier
CUST_03996,35,Female,Boston,Massachusetts,26,Platinum
CUST_03997,18,Male,Chicago,Illinois,24,Gold
CUST_03998,31,Female,San Francisco,California,17,Gold
CUST_03999,54,Male,Chicago,Illinois,36,Platinum
CUST_04000,39,Female,Dallas,Texas,53,Platinum
CUST_04001,24,Male,Austin,Texas,78,Platinum
CUST_04002,34,Male,New York City,New York,21,Gold
CUST_04003,35,Male,Denver,Colorado,64,Platinum
CUST_04004,40,Female,Austin,Texas,77,Platinum
CUST_04005,18,Male,Seattle,Washington,25,Platinum
CUST_04006,42,Female,New York City,New York,17,Gold
CUST_04007,18,Male,New York City,New York,42,Platinum
CUST_04008,27,Female,Austin,Texas,46,Platinum
CUST_04009,29,Female,Seattle,Washington,44,Platinum
CUST_04010,42,Male,Dallas,Texas,43,Platinum
CUST_04011,35,Female,New York City,New York,109,Platinum
CUST_04012,18,Female,Chicago,Illinois,11,Silver
CUST_04013,23,Female,Austin,Texas,12,Gold
CUST_04014,37,Female,San Francisco,California,39,Platinum
CUST_04015,34,Female,Austin,Texas,44,Platinum
CUST_04016,28,Female,Denver,Colorado,40,Platinum
CUST_04017,29,Male,San Francisco,California,32,Platinum
CUST_04018,43,Female,Boston,Massachusetts,75,Platinum
CUST_04019,28,Male,New York City,New York,35,Platinum
CUST_04020,33,Male,Seattle,Washington,87,Platinum
CUST_04021,61,Female,Chicago,Illinois,57,Platinum
CUST_04022,18,Male,Boston,Massachusetts,41,Platinum
CUST_04023,18,Male,New York City,New York,21,Gold
CUST_04024,44,Female,New York City,New York,63,Platinum
CUST_04025,26,Female,Atlanta,Georgia,31,Platinum
CUST_04026,31,Female,Austin,Texas,19,Gold
CUST_04027,25,Female,Austin,Texas,34,Platinum
CUST_04028,31,Female,Austin,Texas,19,Gold
CUST_04029,54,Male,Dallas,Texas,62,Platinum
CUST_04030,44,Male,Austin,Texas,16,Gold
CUST_04031,45,Female,Atlanta,Georgia,28,Platinum
CUST_04032,18,Male,Denver,Colorado,11,Silver
CUST_04033,21,Female,Austin,Texas,98,Platinum
CUST_04034,18,Female,Denver,Colorado,27,Platinum
CUST_04035,25,Male,Austin,Texas,79,Platinum
CUST_04036,46,Female,San Francisco,California,22,Gold
CUST_04037,41,Female,San Francisco,California,54,Platinum
CUST_04038,32,Male,Denver,Colorado,13,Gold
CUST_04039,34,Other,Austin,Texas,38,Platinum
CUST_04040,26,Female,San Francisco,California,50,Platinum
CUST_04041,37,Male,Dallas,Texas,45,Platinum
CUST_04042,44,Female,Seattle,Washington,49,Platinum
CUST_04043,18,Female,Dallas,Texas,16,Gold
CUST_04044,38,Female,Austin,Texas,51,Platinum
CUST_04045,46,Female,Atlanta,Georgia,68,Platinum
CUST_04046,30,Female,New York City,New York,68,Platinum
CUST_04047,43,Male,Austin,Texas,52,Platinum
CUST_04048,68,Female,Dallas,Texas,28,Platinum
CUST_04049,33,Female,Boston,Massachusetts,50,Platinum
CUST_04050,39,Male,San Francisco,California,13,Gold
CUST_04051,26,Male,Austin,Texas,13,Gold
CUST_04052,37,Female,New York City,New York,10,Silver
CUST_04053,40,Female,Denver,Colorado,14,Gold
CUST_04054,37,Female,Atlanta,Georgia,81,Platinum
CUST_04055,22,Female,Austin,Texas,23,Gold
CUST_04056,37,Female,Dallas,Texas,58,Platinum
CUST_04057,52,Female,New York City,New York,24,Gold
CUST_04058,40,Female,Dallas,Texas,51,Platinum
CUST_04059,46,Male,Boston,Massachusetts,15,Gold
CUST_04060,32,Female,Denver,Colorado,61,Platinum
CUST_04061,43,Female,New York City,New York,44,Platinum
CUST_04062,38,Female,Dallas,Texas,77,Platinum
CUST_04063,23,Female,Chicago,Illinois,25,Platinum
CUST_04064,38,Female,San Francisco,California,83,Platinum
CUST_04065,23,Male,San Francisco,California,24,Gold
CUST_04066,27,Male,Austin,Texas,12,Gold
CUST_04067,37,Male,Dallas,Texas,47,Platinum
CUST_04068,38,Male,Austin,Texas,17,Gold
CUST_04069,20,Female,Boston,Massachusetts,18,Gold
CUST_04070,47,Male,New York City,New York,39,Platinum
CUST_04071,41,Male,Seattle,Washington,93,Platinum
CUST_04072,26,Female,New York City,New York,12,Gold
CUST_04073,18,Female,New York City,New York,44,Platinum
CUST_04074,33,Male,New York City,New York,41,Platinum
CUST_04075,29,Female,Seattle,Washington,57,Platinum
CUST_04076,36,Female,Chicago,Illinois,12,Gold
CUST_04077,30,Male,Atlanta,Georgia,37,Platinum
CUST_04078,18,Male,New York City,New York,83,Platinum
CUST_04079,30,Female,San Francisco,California,9,Silver
CUST_04080,31,Female,Seattle,Washington,35,Platinum
CUST_04081,42,Female,Austin,Texas,48,Platinum
CUST_04082,26,Male,Denver,Colorado,20,Gold
CUST_04083,55,Male,Denver,Colorado,129,Platinum
CUST_04084,18,Female,New York City,New York,75,Platinum
CUST_04085,50,Male,New York City,New York,27,Platinum
CUST_04086,32,Male,San Francisco,California,38,Platinum
CUST_04087,45,Female,Austin,Texas,52,Platinum
CUST_04088,35,Male,Seattle,Washington,54,Platinum
CUST_04089,48,Female,Boston,Massachusetts,28,Platinum
CUST_04090,30,Female,Chicago,Illinois,30,Platinum
CUST_04091,21,Male,Chicago,Illinois,107,Platinum
CUST_04092,52,Female,Austin,Texas,115,Platinum
CUST_04093,33,Male,Atlanta,Georgia,31,Platinum
CUST_04094,37,Female,New York City,New York,125,Platinum
CUST_04095,49,Male,Chicago,Illinois,53,Platinum
CUST_04096,22,Male,Los Angeles,California,30,Platinum
CUST_04097,42,Female,Chicago,Illinois,82,Platinum
CUST_04098,27,Male,Seattle,Washington,25,Platinum
CUST_04099,33,Female,Denver,Colorado,25,Platinum
CUST_04100,35,Male,Austin,Texas,25,Platinum
CUST_04101,18,Male,Dallas,Texas,29,Platinum
CUST_04102,25,Female,Austin,Texas,22,Gold
CUST_04103,51,Male,Seattle,Washington,8,Silver
CUST_04104,45,Male,Austin,Texas,25,Platinum
CUST_04105,34,Female,Atlanta,Georgia,37,Platinum
CUST_04106,37,Female,Austin,Texas,55,Platinum
CUST_04107,31,Female,Denver,Colorado,27,Platinum
CUST_04108,51,Female,Chicago,Illinois,67,Platinum
CUST_04109,32,Male,Denver,Colorado,40,Platinum
CUST_04110,37,Female,New York City,New York,32,Platinum
CUST_04111,48,Male,Denver,Colorado,25,Platinum
CUST_04112,25,Female,New York City,New York,18,Gold
CUST_04113,53,Male,Denver,Colorado,27,Platinum
CUST_04114,18,Other,New York City,New York,44,Platinum
CUST_04115,54,Female,Chicago,Illinois,32,Platinum
CUST_04116,30,Female,Austin,Texas,101,Platinum
CUST_04117,32,Female,Los Angeles,California,11,Silver
CUST_04118,18,Female,Denver,Colorado,34,Platinum
CUST_04119,29,Female,Austin,Texas,25,Platinum
CUST_04120,22,Male,Denver,Colorado,19,Gold
CUST_04121,27,Male,Atlanta,Georgia,31,Platinum
CUST_04122,33,Male,Austin,Texas,25,Platinum
CUST_04123,46,Male,San Francisco,California,57,Platinum
CUST_04124,37,Female,Chicago,Illinois,64,Platinum
CUST_04125,38,Female,Austin,Texas,15,Gold
CUST_04126,21,Female,Dallas,Texas,44,Platinum
CUST_04127,24,Female,New York City,New York,76,Platinum
CUST_04128,56,Female,New York City,New York,30,Platinum
CUST_04129,26,Male,Dallas,Texas,75,Platinum
CUST_04130,54,Male,San Francisco,California,60,Platinum
CUST_04131,32,Male,Atlanta,Georgia,78,Platinum
CUST_04132,35,Male,San Francisco,California,40,Platinum
CUST_04133,47,Female,Seattle,Washington,80,Platinum
CUST_04134,50,Female,Dallas,Texas,32,Platinum
CUST_04135,33,Female,Austin,Texas,99,Platinum
CUST_04136,30,Female,Seattle,Washington,43,Platinum
CUST_04137,34,Female,Chicago,Illinois,16,Gold
CUST_04138,39,Male,Austin,Texas,27,Platinum
CUST_04139,45,Female,Denver,Colorado,36,Platinum
CUST_04140,35,Male,Austin,Texas,34,Platinum
CUST_04141,42,Male,Seattle,Washington,110,Platinum
CUST_04142,54,Male,Chicago,Illinois,13,Gold
CUST_04143,39,Female,Boston,Massachusetts,55,Platinum
CUST_04144,38,Male,Austin,Texas,53,Platinum
CUST_04145,18,Male,Chicago,Illinois,51,Platinum
CUST_04146,18,Female,Austin,Texas,8,Silver
CUST_04147,39,Female,Chicago,Illinois,44,Platinum
CUST_04148,33,Male,Seattle,Washington,86,Platinum
CUST_04149,28,Male,Seattle,Washington,29,Platinum
CUST_04150,37,Female,Dallas,Texas,64,Platinum
CUST_04151,34,Male,Atlanta,Georgia,34,Platinum
CUST_04152,48,Female,Austin,Texas,55,Platinum
CUST_04153,36,Female,New York City,New York,28,Platinum
CUST_04154,26,Male,San Francisco,California,57,Platinum
CUST_04155,46,Male,Denver,Colorado,61,Platinum
CUST_04156,32,Male,Austin,Texas,44,Platinum
CUST_04157,41,Male,Chicago,Illinois,38,Platinum
CUST_04158,29,Male,Denver,Colorado,41,Platinum
CUST_04159,27,Female,New York City,New York,84,Platinum
CUST_04160,36,Male,Dallas,Texas,87,Platinum
CUST_04161,35,Female,Denver,Colorado,36,Platinum
CUST_04162,40,Female,Austin,Texas,23,Gold
CUST_04163,31,Male,Austin,Texas,9,Silver
CUST_04164,18,Male,Atlanta,Georgia,24,Gold
CUST_04165,29,Male,Los Angeles,California,21,Gold
CUST_04166,44,Male,San Francisco,California,29,Platinum
CUST_04167,31,Female,New York City,New York,57,Platinum
CUST_04168,32,Male,Boston,Massachusetts,13,Gold
CUST_04169,46,Female,San Francisco,California,62,Platinum
CUST_04170,26,Male,Dallas,Texas,56,Platinum
CUST_04171,18,Male,Seattle,Washington,73,Platinum
CUST_04172,33,Female,New York City,New York,37,Platinum
CUST_04173,29,Female,Denver,Colorado,56,Platinum
CUST_04174,23,Male,Austin,Texas,68,Platinum
CUST_04175,32,Male,New York City,New York,16,Gold
CUST_04176,40,Female,Seattle,Washington,57,Platinum
CUST_04177,34,Male,Atlanta,Georgia,73,Platinum
CUST_04178,38,Male,Seattle,Washington,52,Platinum
CUST_04179,56,Female,Denver,Colorado,121,Platinum
CUST_04180,30,Female,Austin,Texas,27,Platinum
CUST_04181,38,Female,Austin,Texas,9,Silver
CUST_04182,28,Female,New York City,New York,10,Silver
CUST_04183,24,Female,Denver,Colorado,24,Gold
CUST_04184,27,Female,Chicago,Illinois,76,Platinum
CUST_04185,29,Female,Austin,Texas,69,Platinum
CUST_04186,39,Female,Los Angeles,California,46,Platinum
CUST_04187,63,Female,New York City,New York,14,Gold
CUST_04188,26,Male,Dallas,Texas,21,Gold
CUST_04189,30,Male,Chicago,Illinois,26,Platinum
CUST_04190,34,Female,Austin,Texas,8,Silver
CUST_04191,39,Female,Dallas,Texas,24,Gold
CUST_04192,38,Male,Seattle,Washington,59,Platinum
CUST_04193,50,Female,Chicago,Illinois,73,Platinum
CUST_04194,18,Male,Denver,Colorado,13,Gold
CUST_04195,18,Female,Austin,Texas,33,Platinum
CUST_04196,29,Female,San Francisco,California,11,Silver
CUST_04197,48,Female,Boston,Massachusetts,6,Silver
CUST_04198,18,Male,Austin,Texas,53,Platinum
CUST_04199,18,Female,New York City,New York,79,Platinum
CUST_04200,41,Male,Atlanta,Georgia,73,Platinum
CUST_04201,37,Male,New York City,New York,25,Platinum
CUST_04202,21,Male,San Francisco,California,8,Silver
CUST_04203,23,Female,Chicago,Illinois,32,Platinum
CUST_04204,23,Male,Chicago,Illinois,35,Platinum
CUST_04205,36,Male,Denver,Colorado,80,Platinum
CUST_04206,27,Female,New York City,New York,38,Platinum
CUST_04207,40,Female,Austin,Texas,41,Platinum
CUST_04208,18,Female,Seattle,Washington,47,Platinum
CUST_04209,24,Female,Seattle,Washington,57,Platinum
CUST_04210,21,Male,San Francisco,California,26,Platinum
CUST_04211,31,Female,San Francisco,California,60,Platinum
CUST_04212,28,Female,Austin,Texas,23,Gold
CUST_04213,44,Male,Austin,Texas,78,Platinum
CUST_04214,18,Male,Dallas,Texas,81,Platinum
CUST_04215,35,Male,Denver,Colorado,42,Platinum
CUST_04216,41,Male,New York City,New York,12,Gold
CUST_04217,57,Female,Austin,Texas,44,Platinum
CUST_04218,29,Female,Austin,Texas,44,Platinum
CUST_04219,38,Female,New York City,New York,107,Platinum
CUST_04220,18,Female,Dallas,Texas,29,Platinum
CUST_04221,18,Male,Boston,Massachusetts,79,Platinum
CUST_04222,45,Female,Atlanta,Georgia,52,Platinum
CUST_04223,34,Male,Boston,Massachusetts,72,Platinum
CUST_04224,49,Female,Atlanta,Georgia,132,Platinum
CUST_04225,18,Male,Chicago,Illinois,93,Platinum
CUST_04226,41,Female,Austin,Texas,25,Platinum
CUST_04227,57,Male,Dallas,Texas,70,Platinum
CUST_04228,40,Male,Austin,Texas,11,Silver
CUST_04229,38,Male,New York City,New York,107,Platinum
CUST_04230,35,Female,Austin,Texas,44,Platinum
CUST_04231,18,Female,Denver,Colorado,37,Platinum
CUST_04232,51,Male,New York City,New York,50,Platinum
CUST_04233,27,Female,Austin,Texas,96,Platinum
CUST_04234,41,Female,Denver,Colorado,14,Gold
CUST_04235,18,Female,Atlanta,Georgia,66,Platinum
CUST_04236,20,Female,Chicago,Illinois,40,Platinum
CUST_04237,52,Male,Atlanta,Georgia,55,Platinum
CUST_04238,30,Male,Austin,Texas,66,Platinum
CUST_04239,52,Female,Austin,Texas,26,Platinum
CUST_04240,34,Female,Chicago,Illinois,84,Platinum
CUST_04241,18,Female,Denver,Colorado,22,Gold
CUST_04242,45,Female,San Francisco,California,26,Platinum
CUST_04243,27,Male,Dallas,Texas,34,Platinum
CUST_04244,43,Female,Seattle,Washington,22,Gold
CUST_04245,35,Male,Boston,Massachusetts,89,Platinum
CUST_04246,18,Other,New York City,New York,128,Platinum
CUST_04247,36,Male,Austin,Texas,52,Platinum
CUST_04248,61,Female,Chicago,Illinois,20,Gold
CUST_04249,40,Female,Austin,Texas,22,Gold
CUST_04250,34,Male,New York City,New York,49,Platinum
CUST_04251,47,Male,Austin,Texas,45,Platinum
CUST_04252,37,Female,New York City,New York,24,Gold
CUST_04253,37,Female,Austin,Texas,54,Platinum
CUST_04254,21,Male,Austin,Texas,84,Platinum
CUST_04255,37,Female,San Francisco,California,143,Platinum
CUST_04256,47,Female,Chicago,Illinois,14,Gold
CUST_04257,24,Male,Seattle,Washington,32,Platinum
CUST_04258,52,Male,San Francisco,California,48,Platinum
CUST_04259,33,Female,Austin,Texas,17,Gold
CUST_04260,24,Female,New York City,New York,31,Platinum
CUST_04261,46,Female,Austin,Texas,32,Platinum
CUST_04262,31,Female,Dallas,Texas,11,Silver
CUST_04263,44,Male,Seattle,Washington,18,Gold
CUST_04264,31,Male,Austin,Texas,39,Platinum
CUST_04265,34,Male,New York City,New York,20,Gold
CUST_04266,40,Male,Los Angeles,California,18,Gold
CUST_04267,38,Female,Chicago,Illinois,60,Platinum
CUST_04268,18,Female,Dallas,Texas,101,Platinum
CUST_04269,21,Male,New York City,New York,75,Platinum
CUST_04270,46,Male,Austin,Texas,38,Platinum
CUST_04271,33,Female,Dallas,Texas,38,Platinum
CUST_04272,28,Female,San Francisco,California,13,Gold
CUST_04273,18,Female,San Francisco,California,16,Gold
CUST_04274,22,Female,Chicago,Illinois,24,Gold
CUST_04275,18,Female,Chicago,Illinois,111,Platinum
CUST_04276,33,Female,Seattle,Washington,22,Gold
CUST_04277,27,Male,New York City,New York,88,Platinum
CUST_04278,23,Male,New York City,New York,23,Gold
CUST_04279,34,Male,Atlanta,Georgia,53,Platinum
CUST_04280,39,Female,New York City,New York,29,Platinum
CUST_04281,60,Female,Chicago,Illinois,105,Platinum
CUST_04282,18,Female,Seattle,Washington,68,Platinum
CUST_04283,48,Male,Los Angeles,California,13,Gold
CUST_04284,46,Male,Denver,Colorado,50,Platinum
CUST_04285,25,Male,Denver,Colorado,8,Silver
CUST_04286,37,Male,Dallas,Texas,76,Platinum
CUST_04287,29,Female,Dallas,Texas,26,Platinum
CUST_04288,37,Female,Seattle,Washington,53,Platinum
CUST_04289,53,Female,Denver,Colorado,47,Platinum
CUST_04290,42,Female,New York City,New York,60,Platinum
CUST_04291,41,Female,Chicago,Illinois,24,Gold
CUST_04292,29,Female,Atlanta,Georgia,99,Platinum
CUST_04293,18,Male,Atlanta,Georgia,15,Gold
CUST_04294,32,Female,Austin,Texas,49,Platinum
CUST_04295,49,Female,Denver,Colorado,25,Platinum
CUST_04296,18,Female,Denver,Colorado,36,Platinum
CUST_04297,22,Male,Los Angeles,California,24,Gold
CUST_04298,36,Male,San Francisco,California,9,Silver
CUST_04299,23,Male,Denver,Colorado,19,Gold
CUST_04300,25,Female,Austin,Texas,13,Gold
CUST_04301,29,Male,Chicago,Illinois,45,Platinum
CUST_04302,18,Female,Austin,Texas,20,Gold
CUST_04303,23,Female,Dallas,Texas,34,Platinum
CUST_04304,43,Male,Seattle,Washington,10,Silver
CUST_04305,19,Female,Denver,Colorado,67,Platinum
CUST_04306,18,Female,Denver,Colorado,68,Platinum
CUST_04307,27,Male,Atlanta,Georgia,97,Platinum
CUST_04308,43,Female,New York City,New York,42,Platinum
CUST_04309,32,Male,Austin,Texas,56,Platinum
CUST_04310,29,Male,Boston,Massachusetts,26,Platinum
CUST_04311,35,Female,Dallas,Texas,82,Platinum
CUST_04312,18,Female,Dallas,Texas,54,Platinum
CUST_04313,40,Other,Austin,Texas,25,Platinum
CUST_04314,39,Female,Austin,Texas,48,Platinum
CUST_04315,30,Female,Austin,Texas,88,Platinum
CUST_04316,47,Female,Austin,Texas,34,Platinum
CUST_04317,21,Female,Seattle,Washington,56,Platinum
CUST_04318,48,Female,Austin,Texas,12,Gold
CUST_04319,36,Male,Seattle,Washington,31,Platinum
CUST_04320,30,Female,New York City,New York,13,Gold
CUST_04321,34,Male,New York City,New York,36,Platinum
CUST_04322,33,Female,Los Angeles,California,25,Platinum
CUST_04323,49,Male,Austin,Texas,9,Silver
CUST_04324,22,Female,New York City,New York,33,Platinum
CUST_04325,25,Male,New York City,New York,28,Platinum
CUST_04326,47,Male,Austin,Texas,61,Platinum
CUST_04327,27,Female,Denver,Colorado,36,Platinum
CUST_04328,45,Male,New York City,New York,10,Silver
CUST_04329,55,Female,San Francisco,California,11,Silver
CUST_04330,30,Male,Dallas,Texas,26,Platinum
CUST_04331,43,Male,Chicago,Illinois,36,Platinum
CUST_04332,21,Male,Austin,Texas,42,Platinum
CUST_04333,44,Female,Chicago,Illinois,13,Gold
CUST_04334,37,Male,Austin,Texas,32,Platinum
CUST_04335,40,Female,Chicago,Illinois,13,Gold
CUST_04336,27,Male,San Francisco,California,40,Platinum
CUST_04337,18,Male,Austin,Texas,15,Gold
CUST_04338,41,Male,Dallas,Texas,23,Gold
CUST_04339,18,Male,Boston,Massachusetts,59,Platinum
CUST_04340,31,Female,Dallas,Texas,24,Gold
CUST_04341,46,Female,New York City,New York,35,Platinum
CUST_04342,37,Female,Chicago,Illinois,35,Platinum
CUST_04343,58,Male,Boston,Massachusetts,27,Platinum
CUST_04344,47,Male,New York City,New York,22,Gold
CUST_04345,27,Male,Dallas,Texas,96,Platinum
CUST_04346,35,Female,Austin,Texas,46,Platinum
CUST_04347,34,Male,Austin,Texas,21,Gold
CUST_04348,18,Female,Seattle,Washington,25,Platinum
CUST_04349,23,Male,Seattle,Washington,46,Platinum
CUST_04350,28,Male,Dallas,Texas,33,Platinum
CUST_04351,18,Male,Boston,Massachusetts,59,Platinum
CUST_04352,35,Male,Austin,Texas,35,Platinum
CUST_04353,32,Female,Austin,Texas,85,Platinum
CUST_04354,18,Male,Atlanta,Georgia,84,Platinum
CUST_04355,39,Female,Austin,Texas,9,Silver
CUST_04356,43,Male,San Francisco,California,106,Platinum
CUST_04357,37,Female,Chicago,Illinois,23,Gold
CUST_04358,31,Male,Austin,Texas,31,Platinum
CUST_04359,42,Female,New York City,New York,7,Silver
CUST_04360,43,Female,Chicago,Illinois,34,Platinum
CUST_04361,38,Female,Atlanta,Georgia,22,Gold
CUST_04362,25,Male,Seattle,Washington,39,Platinum
CUST_04363,38,Female,San Francisco,California,19,Gold
CUST_04364,49,Male,Denver,Colorado,35,Platinum
CUST_04365,27,Male,New York City,New York,121,Platinum
CUST_04366,60,Male,Austin,Texas,49,Platinum
CUST_04367,28,Male,Denver,Colorado,37,Platinum
CUST_04368,35,Other,Austin,Texas,70,Platinum
CUST_04369,26,Male,Austin,Texas,85,Platinum
CUST_04370,37,Female,Denver,Colorado,8,Silver
CUST_04371,18,Female,Denver,Colorado,25,Platinum
CUST_04372,28,Female,Austin,Texas,18,Gold
CUST_04373,21,Female,Chicago,Illinois,30,Platinum
CUST_04374,36,Male,Chicago,Illinois,49,Platinum
CUST_04375,46,Female,Austin,Texas,41,Platinum
CUST_04376,42,Male,Boston,Massachusetts,96,Platinum
CUST_04377,18,Female,Austin,Texas,44,Platinum
CUST_04378,59,Female,Atlanta,Georgia,133,Platinum
CUST_04379,38,Female,Austin,Texas,57,Platinum
CUST_04380,25,Male,Atlanta,Georgia,53,Platinum
CUST_04381,36,Male,Austin,Texas,16,Gold
CUST_04382,37,Male,Seattle,Washington,11,Silver
CUST_04383,26,Male,New York City,New York,57,Platinum
CUST_04384,37,Male,Seattle,Washington,55,Platinum
CUST_04385,27,Female,Denver,Colorado,78,Platinum
CUST_04386,30,Male,Austin,Texas,42,Platinum
CUST_04387,26,Female,Seattle,Washington,115,Platinum
CUST_04388,18,Female,Austin,Texas,28,Platinum
CUST_04389,36,Female,Boston,Massachusetts,101,Platinum
CUST_04390,42,Male,Austin,Texas,32,Platinum
CUST_04391,41,Male,Denver,Colorado,87,Platinum
CUST_04392,44,Male,Seattle,Washington,12,Gold
CUST_04393,38,Male,New York City,New York,28,Platinum
CUST_04394,28,Female,Austin,Texas,41,Platinum
CUST_04395,45,Male,Seattle,Washington,62,Platinum
CUST_04396,18,Female,Dallas,Texas,116,Platinum
CUST_04397,24,Female,Boston,Massachusetts,14,Gold
CUST_04398,23,Female,New York City,New York,38,Platinum
CUST_04399,47,Male,Denver,Colorado,56,Platinum
CUST_04400,46,Male,New York City,New York,70,Platinum
CUST_04401,40,Female,New York City,New York,33,Platinum
CUST_04402,47,Female,Seattle,Washington,17,Gold
CUST_04403,24,Male,New York City,New York,35,Platinum
CUST_04404,39,Male,Denver,Colorado,43,Platinum
CUST_04405,33,Male,Denver,Colorado,35,Platinum
CUST_04406,45,Female,Seattle,Washington,41,Platinum
CUST_04407,33,Male,Boston,Massachusetts,76,Platinum
CUST_04408,30,Female,San Francisco,California,30,Platinum
CUST_04409,41,Male,Denver,Colorado,66,Platinum
CUST_04410,45,Female,Seattle,Washington,97,Platinum
CUST_04411,26,Female,San Francisco,California,35,Platinum
CUST_04412,34,Female,Austin,Texas,21,Gold
CUST_04413,22,Male,Austin,Texas,8,Silver
CUST_04414,18,Male,Austin,Texas,76,Platinum
CUST_04415,37,Male,Denver,Colorado,32,Platinum
CUST_04416,42,Female,Dallas,Texas,11,Silver
CUST_04417,38,Female,New York City,New York,62,Platinum
CUST_04418,18,Female,New York City,New York,20,Gold
CUST_04419,30,Male,Atlanta,Georgia,72,Platinum
CUST_04420,18,Female,Dallas,Texas,9,Silver
CUST_04421,51,Male,San Francisco,California,35,Platinum
CUST_04422,21,Female,New York City,New York,29,Platinum
CUST_04423,50,Male,Austin,Texas,97,Platinum
CUST_04424,46,Female,Austin,Texas,30,Platinum
CUST_04425,24,Male,Austin,Texas,58,Platinum
CUST_04426,21,Male,New York City,New York,31,Platinum
CUST_04427,39,Female,Chicago,Illinois,27,Platinum
CUST_04428,24,Male,Austin,Texas,64,Platinum
CUST_04429,36,Female,Austin,Texas,24,Gold
CUST_04430,29,Female,Austin,Texas,75,Platinum
CUST_04431,18,Female,San Francisco,California,27,Platinum
CUST_04432,18,Male,Chicago,Illinois,97,Platinum
CUST_04433,37,Female,Chicago,Illinois,50,Platinum
CUST_04434,28,Female,New York City,New York,37,Platinum
CUST_04435,28,Male,New York City,New York,73,Platinum
CUST_04436,43,Female,Austin,Texas,57,Platinum
CUST_04437,49,Male,Austin,Texas,82,Platinum
CUST_04438,31,Male,Atlanta,Georgia,112,Platinum
CUST_04439,30,Male,Los Angeles,California,39,Platinum
CUST_04440,41,Male,San Francisco,California,123,Platinum
CUST_04441,18,Male,Boston,Massachusetts,7,Silver
CUST_04442,37,Female,San Francisco,California,9,Silver
CUST_04443,41,Female,Austin,Texas,44,Platinum
CUST_04444,43,Male,Los Angeles,California,29,Platinum
CUST_04445,18,Female,Austin,Texas,36,Platinum
CUST_04446,25,Female,San Francisco,California,8,Silver
CUST_04447,24,Female,New York City,New York,49,Platinum
CUST_04448,36,Female,New York City,New York,10,Silver
CUST_04449,40,Female,San Francisco,California,57,Platinum
CUST_04450,52,Male,Denver,Colorado,50,Platinum
CUST_04451,29,Male,New York City,New York,20,Gold
CUST_04452,29,Male,New York City,New York,68,Platinum
CUST_04453,48,Female,New York City,New York,69,Platinum
CUST_04454,38,Male,Boston,Massachusetts,97,Platinum
CUST_04455,50,Female,Dallas,Texas,35,Platinum
CUST_04456,38,Male,Denver,Colorado,66,Platinum
CUST_04457,21,Female,Austin,Texas,26,Platinum
CUST_04458,19,Male,Dallas,Texas,8,Silver
CUST_04459,18,Male,Austin,Texas,101,Platinum
CUST_04460,42,Male,Austin,Texas,43,Platinum
CUST_04461,49,Male,New York City,New York,37,Platinum
CUST_04462,57,Male,Atlanta,Georgia,26,Platinum
CUST_04463,45,Female,Austin,Texas,26,Platinum
CUST_04464,48,Male,Austin,Texas,34,Platinum
CUST_04465,28,Male,Denver,Colorado,37,Platinum
CUST_04466,21,Female,New York City,New York,14,Gold
CUST_04467,45,Male,Chicago,Illinois,84,Platinum
CUST_04468,40,Female,Denver,Colorado,35,Platinum
CUST_04469,36,Other,Denver,Colorado,25,Platinum
CUST_04470,39,Male,Austin,Texas,23,Gold
CUST_04471,38,Male,Austin,Texas,15,Gold
CUST_04472,50,Male,Dallas,Texas,28,Platinum
CUST_04473,50,Female,Atlanta,Georgia,20,Gold
CUST_04474,41,Female,Austin,Texas,26,Platinum
CUST_04475,45,Female,Austin,Texas,51,Platinum
CUST_04476,41,Female,Austin,Texas,23,Gold
CUST_04477,29,Male,Chicago,Illinois,30,Platinum
CUST_04478,44,Female,Seattle,Washington,134,Platinum
CUST_04479,18,Female,New York City,New York,76,Platinum
CUST_04480,47,Female,San Francisco,California,31,Platinum
CUST_04481,20,Female,Seattle,Washington,12,Gold
CUST_04482,38,Female,Boston,Massachusetts,18,Gold
CUST_04483,24,Male,Austin,Texas,16,Gold
CUST_04484,41,Male,Austin,Texas,33,Platinum
CUST_04485,34,Female,Austin,Texas,28,Platinum
CUST_04486,18,Male,Atlanta,Georgia,21,Gold
CUST_04487,40,Female,Dallas,Texas,17,Gold
CUST_04488,28,Male,Chicago,Illinois,102,Platinum
CUST_04489,45,Female,Austin,Texas,12,Gold
CUST_04490,35,Female,New York City,New York,105,Platinum
CUST_04491,39,Male,New York City,New York,66,Platinum
CUST_04492,23,Female,Chicago,Illinois,55,Platinum
CUST_04493,27,Female,New York City,New York,10,Silver
CUST_04494,29,Female,Austin,Texas,40,Platinum
CUST_04495,45,Male,Seattle,Washington,14,Gold
CUST_04496,55,Male,New York City,New York,53,Platinum
CUST_04497,25,Male,Denver,Colorado,104,Platinum
CUST_04498,47,Male,Austin,Texas,28,Platinum
CUST_04499,18,Female,Dallas,Texas,99,Platinum
CUST_04500,20,Female,Chicago,Illinois,71,Platinum
CUST_04501,23,Female,Atlanta,Georgia,66,Platinum
CUST_04502,18,Female,Denver,Colorado,14,Gold
CUST_04503,18,Female,Boston,Massachusetts,87,Platinum
CUST_04504,39,Male,Atlanta,Georgia,43,Platinum
